,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN103255_c0_g1,18.3367023265521,6.65384564203909,1.61221804522696,3.92865323694317,8.54229111623267e-05,0.0243567869641295
TRINITY_DN156126_c0_g1,16.1966205378878,7.06197852862165,1.71794880693944,3.92443505964104,8.69335056244044e-05,0.0245968323375142
TRINITY_DN14604_c0_g2,16.1223595408405,7.64143935131978,1.87317640964186,3.90856905608778,9.28444098097881e-05,0.0257316952988383
TRINITY_DN35378_c0_g1,16.6925846647979,7.10660399173404,1.73522816400099,3.91107298309744,9.18869985495093e-05,0.0257316952988383
TRINITY_DN127_c0_g2,95.8181616999025,4.78321675106555,1.14575810301851,3.89542673912335,9.80259887813548e-05,0.0263346853634967
TRINITY_DN161397_c0_g1,8.61754983738727,6.73330240635136,1.64681908223018,3.8943575985689,9.84593113800887e-05,0.0263346853634967
TRINITY_DN18601_c0_g1,13.8741667396999,7.42475215047985,1.82353852375145,3.89613493652093,9.77399484214506e-05,0.0263346853634967
TRINITY_DN4156_c0_g1,390.457115190871,6.09311929223483,1.48275377159918,3.89351179057087,9.88033978620669e-05,0.0263346853634967
TRINITY_DN17421_c0_g1,133.263824741315,5.93978969740896,1.44598762294346,3.88647150794367,0.0001017118583861,0.0267226112511262
TRINITY_DN11313_c0_g1,38.7084321722761,6.08057512900098,1.48299549534613,3.88441849424261,0.0001025750952027,0.0267582776719717
TRINITY_DN13444_c0_g1,13.3851112133632,7.37303577965213,1.81902816283282,3.87736480597873,0.0001055939686007,0.0273518123455787
TRINITY_DN15110_c0_g2,14.7434768662192,7.51258260191145,1.86119214047371,3.86450299541926,0.0001113156240628,0.0284334116963899
TRINITY_DN1716_c1_g1,131.573682812776,5.6835886025646,1.38731875988264,3.86615445394707,0.0001105649312217,0.0284334116963899
TRINITY_DN19626_c2_g1,8.9123574228779,6.78241240775606,1.67307560627282,3.86259436425151,0.0001121892073183,0.0284589201626435
TRINITY_DN17996_c0_g2,10.421906679818,7.01264252199428,1.73346755243727,3.86084095579658,0.0001129974407577,0.0284676155202038
TRINITY_DN138819_c0_g1,42.1954479198829,5.97077963654945,1.47143780347376,3.84031158042097,0.0001228782530718,0.0303388109589145
TRINITY_DN15012_c0_g1,71.2319743151391,6.36039433211449,1.57273399322044,3.84069674729021,0.0001226855973902,0.0303388109589145
TRINITY_DN4333_c0_g3,14.1924264782683,7.45769808888094,1.85864510267991,3.8402694944771,0.0001228993212135,0.0303388109589145
TRINITY_DN20072_c0_g1,16.3110195910413,7.0714474928813,1.75988730487937,3.83629535491425,0.0001249041832325,0.0304312143155059
TRINITY_DN36895_c3_g1,7.86513652034489,6.60457009153253,1.63861079559203,3.83530372705858,0.0001254092210538,0.0304312143155059
TRINITY_DN127693_c0_g1,12.3286170746754,6.66713800939192,1.6634857109203,3.81556509185789,0.0001358716320266,0.0324521452545785
TRINITY_DN7652_c0_g1,133.602309338995,5.48129606128683,1.35240928576605,3.81637135710977,0.000135428631777,0.0324521452545785
TRINITY_DN11346_c0_g3,16.0247721141299,7.6320193702603,1.91858196576281,3.81115818909154,0.0001383172149425,0.0328231212904242
TRINITY_DN10555_c0_g1,52.4863841023005,6.45985225104599,1.61338939189394,3.80556131203917,0.0001414829596716,0.0331466638384921
TRINITY_DN11035_c4_g1,8.30642249299111,6.68055110511329,1.67132049224409,3.80570401346119,0.0001414014029748,0.0331466638384921
TRINITY_DN76099_c0_g1,7.83762190218816,6.59644320415577,1.65076564790346,3.80214066856014,0.0001434512356072,0.0333950844816893
TRINITY_DN647_c0_g1,200.9080714216,5.43397183696441,1.34613298081608,3.79900939197264,0.0001452755877164,0.0336070859584124
TRINITY_DN12066_c0_g1,18.3907556158983,7.24821836621779,1.82655276563395,3.79305678793966,0.0001488041090266,0.033995731293286
TRINITY_DN127030_c0_g1,36.9765654566346,6.95749227848538,1.76192068758463,3.76719129598538,0.0001650944959817,0.0370788183987215
TRINITY_DN16169_c0_g1,49.2453646955037,5.27079408299926,1.31430780802637,3.76684521903101,0.0001653234249739,0.0370788183987215
TRINITY_DN19393_c0_g1,26.9588277273146,5.77822727344476,1.45179271203142,3.7596464207396,0.0001701536685887,0.0379308620486781
TRINITY_DN126349_c0_g1,14.0966098045439,6.86075947811064,1.74408960139636,3.75024280454051,0.0001766634246653,0.0387315527997299
TRINITY_DN18470_c0_g1,104.028678648434,6.090445516954,1.53915213232048,3.74910666449474,0.0001774655991875,0.0387315527997299
TRINITY_DN7062_c0_g1,20.9521673083412,8.01812921037074,2.05370392739198,3.74841237224817,0.0001779574907061,0.0387315527997299
TRINITY_DN8908_c0_g1,80.4800143823522,8.06368163757501,2.06475412147709,3.75041345457411,0.0001765432317266,0.0387315527997299
TRINITY_DN12932_c0_g1,11.2816684423179,7.1242448699815,1.82098192485982,3.73658012586001,0.0001865400251335,0.0397488992564391
TRINITY_DN13556_c0_g1,153.376646209075,6.10014525928963,1.54727063992846,3.73570409088671,0.0001871906878632,0.0397488992564391
TRINITY_DN844_c0_g1,109.582081582175,5.94243268999297,1.50448715000205,3.73710914711721,0.0001861481321608,0.0397488992564391
TRINITY_DN2629_c0_g1,31.1464365522518,6.71192777003458,1.71564128862371,3.72567844596593,0.0001947905921955,0.0402516155176163
TRINITY_DN29482_c0_g1,16.8910799589515,5.58022233684752,1.41042759967897,3.7295231162839,0.0001918425068246,0.0402516155176163
TRINITY_DN5474_c0_g1,175.730225963492,5.806335813873,1.47227895392936,3.72642412582922,0.0001942154993474,0.0402516155176163
TRINITY_DN844_c0_g2,423.671292866995,5.80315827950643,1.4709131127074,3.72772411377446,0.000193216719524,0.0402516155176163
TRINITY_DN22483_c0_g1,80.193542342975,5.75751442479819,1.46140618799567,3.72074134450997,0.0001986388073198,0.0405907367268788
TRINITY_DN157813_c0_g1,12.4982555288466,7.27424357604836,1.87119586650515,3.71647014646139,0.0002020254995218,0.0410547067591932
TRINITY_DN35502_c0_g1,18.0488976363757,6.07874203789376,1.55070274436064,3.7136337436922,0.0002043044143089,0.0412896976214968
TRINITY_DN15771_c0_g1,7.80617949178977,6.59490872921728,1.69245009804893,3.70758862341113,0.000209242200405,0.0418631354845113
TRINITY_DN13409_c0_g1,87.7569031137385,3.58362122210222,0.881238612663147,3.70344782355757,0.0002126889420698,0.0422871603633233
TRINITY_DN2494_c0_g2,20.200603134966,7.96428807268786,2.06907098006356,3.69455091021239,0.0002202757580237,0.043327181452559
TRINITY_DN83822_c0_g1,22.4338639877279,8.11679072714896,2.11242903234999,3.69091250297548,0.0002234509979011,0.0437179500255394
TRINITY_DN4391_c0_g1,155.68165766433,4.57347730447213,1.15305123565853,3.68888837974567,0.0002252360008731,0.0438340242545896
TRINITY_DN10759_c0_g1,18.1500899250628,6.63811169502645,1.71473539898156,3.68459862599149,0.0002290633180611,0.0443442471838231
TRINITY_DN12805_c0_g6,18.8550847953747,7.86492429545291,2.05677111642287,3.66833442730128,0.0002441357157964,0.0467697911376217
TRINITY_DN93703_c0_g1,18.6505328619646,6.08713526104446,1.57503512810806,3.66159151508702,0.0002506532922592,0.0477695823620618
TRINITY_DN5322_c0_g1,26.8838627129045,5.83726602874798,1.50788509872216,3.65894326658147,0.0002532573928243,0.0480170794993079
TRINITY_DN116469_c0_g1,19.8170711771921,5.99603160593087,1.55799513499252,3.64316388315173,0.0002693072504676,0.0483893233828488
TRINITY_DN135803_c0_g1,18.3154813446118,7.82425370282663,2.05975484104471,3.64327518658504,0.0002691907727781,0.0483893233828488
TRINITY_DN15454_c0_g1,32.6514770912235,6.77606971057126,1.76785294081123,3.65192690044043,0.0002602799814433,0.0483893233828488
TRINITY_DN18428_c0_g2,11.4143603073256,7.14308425751593,1.87108266776112,3.64659690086288,0.0002657362953616,0.0483893233828488
TRINITY_DN1905_c0_g1,128.877160868531,4.92729217215676,1.26266281556559,3.64886976583135,0.0002633965818852,0.0483893233828488
TRINITY_DN22586_c0_g1,10.9378403147367,6.49556977424385,1.69474794277045,3.64394587442217,0.0002684899050942,0.0483893233828488
TRINITY_DN24858_c1_g1,8.27533708972252,6.67147609797485,1.74357146359937,3.6427965417965,0.000269692004064,0.0483893233828488
TRINITY_DN8386_c0_g1,25.3261632529586,6.75212697231024,1.76376986267145,3.64680625768715,0.0002655199690794,0.0483893233828488
TRINITY_DN103219_c0_g1,172.463102657435,5.46671809352493,1.41485109440494,3.6376394052192,0.0002751482748705,0.0486562684917677
TRINITY_DN2086_c0_g1,93.7528385725323,5.47601964061317,1.41708047346495,3.63848047952141,0.0002742514108824,0.0486562684917677
TRINITY_DN9139_c0_g1,54.1223647081108,6.07823329363637,1.58196076853809,3.63993431958342,0.0002727075935592,0.0486562684917677
TRINITY_DN14207_c1_g1,7.04656017322703,6.44695280253106,1.68594969975227,3.63412550411873,0.000278925072437,0.0488543905446659
TRINITY_DN8118_c0_g1,23.111804499405,8.15976031924194,2.15686238944914,3.63479856554233,0.0002781979145651,0.0488543905446659
TRINITY_DN14565_c0_g4,26.6298055270022,8.36209130966251,2.21639892666306,3.62844937926876,0.0002851286416043,0.0493858744709582
TRINITY_DN15042_c0_g1,10.5310942447346,7.02805277123949,1.84913395426594,3.6276727036265,0.0002859874738272,0.0493858744709582
