Index,Day,Time,Light,Sp4,Sp5,Sp9,Sp10,Sp11,Sp12,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp21,Sp25
28232,7,2024-05-07 06:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28233,7,2024-05-07 06:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28234,7,2024-05-07 06:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28235,7,2024-05-07 06:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28236,7,2024-05-07 06:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28237,7,2024-05-07 06:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28238,7,2024-05-07 06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28239,7,2024-05-07 06:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28240,7,2024-05-07 06:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28241,7,2024-05-07 06:23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28242,7,2024-05-07 06:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28243,7,2024-05-07 06:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28244,7,2024-05-07 06:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28245,7,2024-05-07 06:27:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28246,7,2024-05-07 06:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28247,7,2024-05-07 06:29:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28248,7,2024-05-07 06:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28249,7,2024-05-07 06:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28250,7,2024-05-07 06:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28251,7,2024-05-07 06:33:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28252,7,2024-05-07 06:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28253,7,2024-05-07 06:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28254,7,2024-05-07 06:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28255,7,2024-05-07 06:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28256,7,2024-05-07 06:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28257,7,2024-05-07 06:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28258,7,2024-05-07 06:40:00,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
28259,7,2024-05-07 06:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28260,7,2024-05-07 06:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28261,7,2024-05-07 06:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28262,7,2024-05-07 06:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28263,7,2024-05-07 06:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28264,7,2024-05-07 06:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28265,7,2024-05-07 06:47:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28266,7,2024-05-07 06:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28267,7,2024-05-07 06:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28268,7,2024-05-07 06:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28269,7,2024-05-07 06:51:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28270,7,2024-05-07 06:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28271,7,2024-05-07 06:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28272,7,2024-05-07 06:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28273,7,2024-05-07 06:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28274,7,2024-05-07 06:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28275,7,2024-05-07 06:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28276,7,2024-05-07 06:58:00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
28277,7,2024-05-07 06:59:00,1,0,0,3,8,0,0,6,9,0,0,0,7,0,0
28278,7,2024-05-07 07:00:00,1,0,0,0,6,0,0,1,1,0,0,0,1,0,0
28279,7,2024-05-07 07:01:00,1,0,0,0,4,0,0,0,0,0,0,0,2,0,7
28280,7,2024-05-07 07:02:00,1,0,0,0,0,0,0,0,0,0,4,1,3,0,6
28281,7,2024-05-07 07:03:00,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0
28282,7,2024-05-07 07:04:00,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0
28283,7,2024-05-07 07:05:00,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
28284,7,2024-05-07 07:06:00,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0
28285,7,2024-05-07 07:07:00,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
28286,7,2024-05-07 07:08:00,1,8,0,0,3,0,0,0,0,0,0,0,0,0,0
28287,7,2024-05-07 07:09:00,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
28288,7,2024-05-07 07:10:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
28289,7,2024-05-07 07:11:00,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0
28290,7,2024-05-07 07:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28291,7,2024-05-07 07:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28292,7,2024-05-07 07:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28293,7,2024-05-07 07:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
28294,7,2024-05-07 07:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28295,7,2024-05-07 07:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28296,7,2024-05-07 07:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28297,7,2024-05-07 07:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28298,7,2024-05-07 07:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28299,7,2024-05-07 07:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28300,7,2024-05-07 07:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28301,7,2024-05-07 07:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28302,7,2024-05-07 07:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28303,7,2024-05-07 07:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28304,7,2024-05-07 07:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28305,7,2024-05-07 07:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28306,7,2024-05-07 07:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28307,7,2024-05-07 07:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28308,7,2024-05-07 07:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28309,7,2024-05-07 07:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28310,7,2024-05-07 07:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28311,7,2024-05-07 07:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28312,7,2024-05-07 07:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28313,7,2024-05-07 07:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28314,7,2024-05-07 07:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28315,7,2024-05-07 07:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28316,7,2024-05-07 07:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28317,7,2024-05-07 07:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28318,7,2024-05-07 07:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28319,7,2024-05-07 07:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28320,7,2024-05-07 07:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28321,7,2024-05-07 07:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28322,7,2024-05-07 07:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28323,7,2024-05-07 07:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28324,7,2024-05-07 07:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28325,7,2024-05-07 07:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28326,7,2024-05-07 07:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28327,7,2024-05-07 07:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28328,7,2024-05-07 07:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28329,7,2024-05-07 07:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28330,7,2024-05-07 07:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28331,7,2024-05-07 07:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28332,7,2024-05-07 07:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28333,7,2024-05-07 07:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28334,7,2024-05-07 07:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28335,7,2024-05-07 07:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28336,7,2024-05-07 07:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28337,7,2024-05-07 07:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28338,7,2024-05-07 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28339,7,2024-05-07 08:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28340,7,2024-05-07 08:02:00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
28341,7,2024-05-07 08:03:00,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0
28342,7,2024-05-07 08:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28343,7,2024-05-07 08:05:00,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
28344,7,2024-05-07 08:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28345,7,2024-05-07 08:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28346,7,2024-05-07 08:08:00,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0
28347,7,2024-05-07 08:09:00,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0
28348,7,2024-05-07 08:10:00,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
28349,7,2024-05-07 08:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28350,7,2024-05-07 08:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28351,7,2024-05-07 08:13:00,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
28352,7,2024-05-07 08:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28353,7,2024-05-07 08:15:00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
28354,7,2024-05-07 08:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28355,7,2024-05-07 08:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28356,7,2024-05-07 08:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28357,7,2024-05-07 08:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28358,7,2024-05-07 08:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28359,7,2024-05-07 08:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28360,7,2024-05-07 08:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28361,7,2024-05-07 08:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28362,7,2024-05-07 08:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28363,7,2024-05-07 08:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28364,7,2024-05-07 08:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28365,7,2024-05-07 08:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28366,7,2024-05-07 08:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28367,7,2024-05-07 08:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28368,7,2024-05-07 08:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28369,7,2024-05-07 08:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28370,7,2024-05-07 08:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28371,7,2024-05-07 08:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28372,7,2024-05-07 08:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28373,7,2024-05-07 08:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28374,7,2024-05-07 08:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28375,7,2024-05-07 08:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28376,7,2024-05-07 08:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28377,7,2024-05-07 08:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28378,7,2024-05-07 08:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28379,7,2024-05-07 08:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28380,7,2024-05-07 08:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28381,7,2024-05-07 08:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28382,7,2024-05-07 08:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28383,7,2024-05-07 08:45:00,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
28384,7,2024-05-07 08:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28385,7,2024-05-07 08:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28386,7,2024-05-07 08:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28387,7,2024-05-07 08:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28388,7,2024-05-07 08:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28389,7,2024-05-07 08:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28390,7,2024-05-07 08:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28391,7,2024-05-07 08:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28392,7,2024-05-07 08:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28393,7,2024-05-07 08:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28394,7,2024-05-07 08:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28395,7,2024-05-07 08:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28396,7,2024-05-07 08:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28397,7,2024-05-07 08:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28398,7,2024-05-07 09:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28399,7,2024-05-07 09:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28400,7,2024-05-07 09:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28401,7,2024-05-07 09:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28402,7,2024-05-07 09:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28403,7,2024-05-07 09:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28404,7,2024-05-07 09:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28405,7,2024-05-07 09:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28406,7,2024-05-07 09:08:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28407,7,2024-05-07 09:09:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28408,7,2024-05-07 09:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28409,7,2024-05-07 09:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28410,7,2024-05-07 09:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28411,7,2024-05-07 09:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28412,7,2024-05-07 09:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28413,7,2024-05-07 09:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28414,7,2024-05-07 09:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28415,7,2024-05-07 09:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28416,7,2024-05-07 09:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28417,7,2024-05-07 09:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28418,7,2024-05-07 09:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28419,7,2024-05-07 09:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28420,7,2024-05-07 09:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28421,7,2024-05-07 09:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28422,7,2024-05-07 09:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28423,7,2024-05-07 09:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28424,7,2024-05-07 09:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28425,7,2024-05-07 09:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28426,7,2024-05-07 09:28:00,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
28427,7,2024-05-07 09:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28428,7,2024-05-07 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28429,7,2024-05-07 09:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28430,7,2024-05-07 09:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28431,7,2024-05-07 09:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28432,7,2024-05-07 09:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28433,7,2024-05-07 09:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28434,7,2024-05-07 09:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28435,7,2024-05-07 09:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28436,7,2024-05-07 09:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28437,7,2024-05-07 09:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28438,7,2024-05-07 09:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28439,7,2024-05-07 09:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28440,7,2024-05-07 09:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28441,7,2024-05-07 09:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28442,7,2024-05-07 09:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28443,7,2024-05-07 09:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28444,7,2024-05-07 09:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28445,7,2024-05-07 09:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28446,7,2024-05-07 09:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28447,7,2024-05-07 09:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28448,7,2024-05-07 09:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28449,7,2024-05-07 09:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28450,7,2024-05-07 09:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28451,7,2024-05-07 09:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28452,7,2024-05-07 09:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28453,7,2024-05-07 09:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28454,7,2024-05-07 09:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28455,7,2024-05-07 09:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28456,7,2024-05-07 09:58:00,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
28457,7,2024-05-07 09:59:00,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
28458,7,2024-05-07 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28459,7,2024-05-07 10:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28460,7,2024-05-07 10:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28461,7,2024-05-07 10:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28462,7,2024-05-07 10:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28463,7,2024-05-07 10:05:00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
28464,7,2024-05-07 10:06:00,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
28465,7,2024-05-07 10:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28466,7,2024-05-07 10:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28467,7,2024-05-07 10:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28468,7,2024-05-07 10:10:00,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
28469,7,2024-05-07 10:11:00,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0
28470,7,2024-05-07 10:12:00,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
28471,7,2024-05-07 10:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28472,7,2024-05-07 10:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28473,7,2024-05-07 10:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28474,7,2024-05-07 10:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28475,7,2024-05-07 10:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28476,7,2024-05-07 10:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28477,7,2024-05-07 10:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28478,7,2024-05-07 10:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28479,7,2024-05-07 10:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28480,7,2024-05-07 10:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28481,7,2024-05-07 10:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28482,7,2024-05-07 10:24:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28483,7,2024-05-07 10:25:00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
28484,7,2024-05-07 10:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28485,7,2024-05-07 10:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28486,7,2024-05-07 10:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28487,7,2024-05-07 10:29:00,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0
28488,7,2024-05-07 10:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28489,7,2024-05-07 10:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28490,7,2024-05-07 10:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28491,7,2024-05-07 10:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28492,7,2024-05-07 10:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28493,7,2024-05-07 10:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28494,7,2024-05-07 10:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28495,7,2024-05-07 10:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28496,7,2024-05-07 10:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28497,7,2024-05-07 10:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28498,7,2024-05-07 10:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28499,7,2024-05-07 10:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28500,7,2024-05-07 10:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28501,7,2024-05-07 10:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28502,7,2024-05-07 10:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28503,7,2024-05-07 10:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28504,7,2024-05-07 10:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28505,7,2024-05-07 10:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28506,7,2024-05-07 10:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28507,7,2024-05-07 10:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28508,7,2024-05-07 10:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28509,7,2024-05-07 10:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28510,7,2024-05-07 10:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28511,7,2024-05-07 10:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28512,7,2024-05-07 10:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28513,7,2024-05-07 10:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28514,7,2024-05-07 10:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28515,7,2024-05-07 10:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28516,7,2024-05-07 10:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28517,7,2024-05-07 10:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28518,7,2024-05-07 11:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28519,7,2024-05-07 11:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28520,7,2024-05-07 11:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
